GENEID,VIA,AB40,AB42
51209,0.793335223,0.167774103,0.874623257
51213,0.262445297,0.181548803,0.145151649
51214,-0.149984371,-0.267781279,-0.410795256
51218,1.024384857,-0.023059977,-0.112466581
51224,0.200692549,-0.218743195,-0.408285075
51226,0.395723346,-0.648227682,0.178000426
51227,0.197839806,-0.21855528,0.321863382
51228,-3.111695139,-0.022015119,-1.749116935
51230,-1.398892787,-0.356286199,-1.221811103
51231,0.321259768,-2.256456021,-2.272089834
51232,0.138102852,-0.096091535,-0.656013399
51233,0.100846848,1.133280586,0.643317656
51234,0.497811538,-0.128657245,0.011285512
51236,0.165020975,0.240394308,-0.128001168
51241,-0.334429811,1.72830802,1.0295532
51244,-0.192595305,1.111660436,0.767738558
51246,1.379008123,-0.534292563,-0.028144961
51247,-0.120279928,1.396969415,1.017742777
51248,0.903407295,-0.050746551,-0.41757645
51249,0.47542652,0.363007873,0.378269375
51250,-0.583981896,1.425043098,1.165118135
51251,2.156614551,-1.209858435,-0.701151199
51252,0.779150191,-0.375812698,-0.02680977
51253,-0.634444905,-2.268306475,-2.354978394
51255,0.39662691,-0.674107621,-0.119102639
51256,-0.42509798,-0.642752004,-0.425939985
51257,-0.390130419,0.802992619,1.068284981
51258,0.401664699,-1.125875634,-0.293299306
51260,-10.95897331,-7.584819444,-3.97668953
51263,-0.304121462,1.094218387,1.252197936
51264,0.627939695,-0.670160111,-0.207812668
51265,0.595217668,-0.306070397,-0.100181004
51266,0.29025827,-1.317372681,-2.429659916
51267,0.433557179,-1.137377635,-1.31567747
51268,-0.126171828,-0.277650127,-0.356653956
51270,-0.181809476,-0.797357556,-1.278844907
51271,-0.397319702,-1.699890148,-0.546402795
51272,-0.018513001,-0.316157735,0.050218831
51274,-0.065243084,-0.603384819,-1.752342823
51275,0.774541116,-1.786545441,-1.556033669
51276,1.78802474,-2.025841713,-2.382471898
51277,0.144639608,0.127962514,0.511390096
51278,1.56133356,-0.961162676,-0.486885684
51279,-0.037592532,0.320107761,0.463859681
51280,0.701489644,-0.81919473,-0.164564102
51281,1.712659243,0.485146988,0.690517791
51282,-0.510291005,0.568022295,0.802355515
51283,-0.689638815,-1.376834931,-1.21348217
51284,-1.437598828,0.881778543,0.863774843
51285,-0.020269279,0.859677148,1.050074826
51286,0.94064288,-0.205230623,-0.019093118
51287,-0.324629987,0.131931247,1.991736477
51290,-0.597263679,-1.840108868,-1.44245823
51292,-0.405389536,0.368181992,0.41833644
51294,-0.934864741,0.518502257,0.763797822
51295,0.394273327,-0.81070181,-0.533109455
51297,1.210553729,-1.04937095,-0.475858283
51298,-0.257034031,-1.397919126,-0.286214142
51300,-0.714136581,-0.162161787,-0.035064926
51301,1.030718291,0.135894252,0.304659809
51302,-1.33449407,0.975318061,0.68718473
51303,0.014978176,-1.984845299,-2.029502358
51304,0.133958332,-0.557575495,-0.30393698
51305,0.749954048,-1.314898542,-1.428763433
51306,1.653256337,-0.518638922,-0.320630415
51307,-0.07708092,-1.650468549,-1.759797129
51309,3.195417785,-1.573281075,-1.314403083
51310,1.170997462,-0.381342342,-0.253287518
51311,1.13410868,-0.135349178,0.086569575
51312,0.418453074,-0.244521507,-0.628143243
51313,-0.138211511,0.328107558,0.104826347
51314,-0.487578707,0.896350593,0.677935622
51315,0.612574075,-0.737709107,-0.789007149
51316,0.215396714,0.576780926,0.376306952
51317,0.012076306,-1.239375176,-1.582233781
51318,1.13003075,-1.287735087,-1.491151232
51319,2.289635564,-0.991987748,-0.618315022
51320,1.383820976,-0.898761518,-0.003412234
51321,0.492335569,-0.517505142,-0.360640822
51322,-0.879320557,-0.135072085,-0.321398501
51324,-0.925404373,0.43649828,0.300004226
51326,0.39058108,-1.294136426,-1.468217732
51327,-0.362267686,0.084675008,-0.095879154
51329,-1.10281911,-2.628663325,-2.847295068
51334,-0.550345547,-1.059587072,-1.401325433
51335,-0.251353649,-0.783520063,-1.763499198
51338,0.20837994,0.040625661,0.275501132
51339,-1.455553775,0.139615884,-0.167956149
51340,0.424359544,-0.825917124,-0.642654713
51341,0.549367645,0.779386796,0.537405779
51343,0.180034928,-0.078261824,-0.043958286
51347,-1.917639637,1.027584968,0.853720663
51348,-0.175586827,0.386504829,0.38599264
51350,1.497383956,0.328393305,0.649595928
51360,0.287808432,1.052809475,0.827253209
51361,1.540449027,-5.657865165,-5.213012469
51362,0.229075113,0.143711136,-0.32422266
51363,-0.535790021,1.137341814,1.305165159
51365,0.054592655,0.105365064,0.013830347
51366,-0.857136519,0.179057024,-0.003014252
51367,0.352781417,0.227844386,0.755865117
51371,2.814103487,-1.421058419,-0.930754003
51373,2.236616994,-0.460919413,0.421541768
51374,-0.431539099,0.284286688,0.17419906
51375,0.657376852,-0.905688428,-0.49140429
51377,0.818465866,-0.945226274,-0.577665778
51378,1.302004688,-0.425385886,-0.487911171
51379,-0.059156479,0.286366589,0.597954448
51380,0.183896495,-0.722473218,-0.114488961
51382,-1.028920439,-1.613128119,-1.329743714
51384,-0.884770759,1.213668717,1.814186499
51385,1.228889708,-0.038677522,0.490119807
51386,-0.135465596,0.832976332,0.962669135
51388,-0.560240482,0.981240587,0.716732908
51389,-1.338782152,1.684708001,1.717576622
51393,0.36751743,0.1018255,0.917452166
51397,-1.626829054,2.220494402,1.861467399
51398,2.695345785,-3.564809315,-3.395725078
51399,-0.441164894,0.673922934,0.686309824
51400,1.51866396,-1.280762258,-1.695662697
51402,2.317668852,-1.125442451,-0.514724401
51406,-0.483740531,1.343796936,1.664481503
51409,1.028391971,-0.900620712,-1.319937736
51411,-0.574880056,0.411521078,0.972065941
51412,0.445764641,-0.285183757,-0.083371477
51421,-0.260573604,0.522552222,0.430760063
51422,0.908964548,-0.355187898,0.076053916
51426,-1.227049764,2.137166223,1.930697668
51427,-1.250922906,1.669836231,1.462753784
51428,-0.963767898,0.465220058,-0.239071113
51429,-0.007748865,-0.279685921,-0.173006711
51430,0.431382584,-0.664702443,-0.602680828
51433,2.790104812,-1.28495682,-1.10122424
51434,-0.787396379,-1.642626538,-1.842225581
51435,-0.29379304,-0.274031064,-0.149613073
51438,-0.124425791,1.038134132,0.565202682
51439,-0.475464581,0.817156098,0.868162907
51440,-1.041816572,-0.871135088,-1.06966518
51441,-2.047951393,1.654087806,1.058682235
51442,-2.120505807,-1.118688515,-1.637995831
51444,-0.095901397,0.638394073,0.62293485
51447,0.653912238,-0.405105457,-0.444455619
51449,1.002688484,-0.232074057,-0.389024887
51451,0.30208453,0.201967928,0.18733784
51454,-0.624192236,-0.670447196,-0.379283093
51455,-2.664136011,-1.231417071,-2.065805297
51460,0.79062477,0.967789204,0.787254231
51463,0.749106372,0.966716368,0.700735427
51465,0.035586091,0.398267841,0.039816467
51466,1.373898443,0.164618194,-0.228499958
51471,0.328456759,-0.813332372,-0.006284026
51473,-0.7575779,0.574923041,0.632765501
51474,-0.921986444,1.301046083,1.156861394
51478,-0.223661089,0.328852546,0.385425431
51479,-0.886310714,0.402143232,0.284164968
51490,-1.255135642,1.976568787,1.615042882
51491,-0.280355567,0.720182082,0.747048924
51493,-1.386073508,2.635148851,2.178513766
51495,-0.685329811,0.220563895,-0.613923214
51496,1.004324267,-0.969943141,-0.798063569
51497,-2.322866866,1.704263308,0.315141895
51501,0.331884198,-0.102910705,-0.045462418
51503,-1.062645182,1.043028576,0.456428691
51504,-1.623250118,1.382852708,1.725423373
51506,-1.001503867,1.207830193,1.021603084
51507,-0.14927417,-1.159735312,-0.698434617
51510,-0.215829178,0.525187451,0.317293092
51512,-0.404441218,-0.208719223,-0.388738567
51513,2.327482667,0.041888506,0.01874588
51514,-0.155655583,0.279353911,0.271892099
51517,1.287698444,-1.114039481,-0.545472173
51520,-0.566643268,0.222629243,-0.486603814
51522,0.155138684,-1.663122938,-1.379701232
51523,-0.369137752,-0.068121863,-0.476726816
51524,1.267597117,-1.060201842,-0.856877713
51526,-0.528996827,-2.838048342,-2.810373609
51527,0.745206529,-0.119968531,0.25746555
51528,1.118967756,-1.003472522,-0.620975382
51529,1.177049339,-0.709020285,-1.735983385
51530,-0.407405679,1.579738314,1.311828891
51531,-1.045238654,-0.28473887,-0.904500032
51533,1.819868849,-2.091701427,-1.943641302
51534,0.743765706,-0.454935793,-0.694977278
51535,1.565859438,-1.557886575,-1.655225115
51537,-0.029535028,-0.264263871,-0.136545079
51538,0.506153012,-1.090712823,-0.297807265
51540,0.45320905,-0.789290336,-0.266695113
51542,1.041146004,-1.897325649,-2.069055222
51550,-2.132965275,-1.007310287,-0.845367678
51552,-1.673840469,-0.340474262,-0.772195013
51554,0.045138971,1.410356538,0.501347462
51555,-0.761345447,0.801093478,0.276602673
51557,-0.806223454,0.964881122,0.771773961
51559,-0.540172111,1.169812735,0.624364806
51560,0.150017992,0.245105106,-0.110229354
51561,-1.168725848,1.013159981,1.48363641
51562,0.859475736,-0.515622684,-0.368846105
51564,0.066940084,0.324865506,-0.131372439
51566,-0.839141733,-0.116999966,-0.234473915
51569,-0.37544865,-0.878767239,0.12895455
51571,1.00328863,-1.157147489,-1.168287941
51573,0.79062477,-1.803227431,-1.736793142
51574,0.907730485,-0.549954025,-0.537875201
51575,0.875515329,-0.505620916,-0.770765714
51582,0.263276406,0.610379647,0.456106726
51585,1.012195227,0.693866001,0.826467972
51588,-0.175779064,1.203138536,0.876700894
51592,-0.489846064,1.038887885,0.560690371
51593,0.381191323,-0.382833568,-0.59888803
51594,0.342806656,0.472490943,0.362896413
51601,-0.757248328,0.920446399,1.167919318
51602,0.796518564,-0.314159792,0.176982255
51603,0.059731256,0.647032579,1.143683838
51604,-0.14927417,-3.044847517,-2.904832722
51605,4.122951805,-2.359599642,-1.203080216
51608,-0.416903856,0.663154184,0.413850084
51611,1.969797455,-1.177630108,-0.887297323
51614,-1.255135642,-0.568537425,-0.69757124
51616,-1.886760475,1.530776512,0.725287258
51617,0.615464159,-0.795492573,-0.951205377
51619,-1.209912237,-0.214084998,-0.911122273
51621,-0.635251222,-0.298960122,-0.294071893
51622,-1.57458195,1.607109037,1.356946579
51626,0.326429519,0.719817838,1.063220834
51629,0.674490759,0.872120362,0.755076535
51631,-1.752352755,1.950026672,1.741527382
51633,-0.625924549,1.269377367,1.362238209
51634,1.858604405,-0.936152754,-0.594985117
51635,0.298355321,-0.163832821,-0.056467734
51637,0.952274024,-1.808756227,-1.461167774
51639,-0.583981896,-0.694512754,-1.0057136
51642,-1.027781926,1.405102672,0.996562728
51643,-0.165725922,0.797817034,0.674423252
51645,0.789019356,-1.512336492,-1.633377135
51646,0.333676017,-0.169328329,-0.420726269
51647,-2.441969658,0.990911124,-0.328911918
51649,0.831941099,-0.162928335,0.318039674
51650,-1.250999774,1.826588514,1.314359834
51651,-0.110385438,0.887721907,-0.026777306
51652,-0.280355567,-0.150200065,-0.08301544
51654,-0.887657488,0.460189274,0.070172831
51655,-0.155994846,0.357734952,-0.119310007
51657,0.514753123,-1.605120379,-1.668151227
51659,-0.73691341,1.278789894,0.257268657
51660,0.66908094,0.49703013,0.674558267
51661,0.53844885,-0.507253904,-0.81048481
51663,-0.033506452,0.232698547,-0.09810038
51665,1.13481425,-1.059661782,-0.705149076
51666,0.640354168,-0.665394059,-0.267156575
51667,0.219254455,-0.277998854,-0.065271076
51668,-2.389709593,1.107408782,0.732149337
51669,-0.081714437,-0.080678135,0.025808231
51676,0.284967919,-0.602199047,-0.459109476
51678,0.129814409,1.197416895,0.815570077
51684,-1.109218411,0.827014638,1.237151541
51686,-0.314593143,-1.65178426,-2.067995606
51690,-0.620719065,0.938372626,1.075092503
51691,-0.868395388,0.76971272,0.453943454
51692,0.94064288,-0.033631022,0.055547731
51693,-0.388029958,-0.107332968,-0.11913522
51699,1.199648804,0.320932674,0.830103773
51700,0.073569181,-1.425439731,-2.457177074
51701,0.145099266,0.281055616,-0.017275546
51702,1.400287853,-0.137774754,0.782407684
51703,-1.903462322,0.820793578,1.06356884
51704,0.627700372,0.072361778,0.68068879
51705,-1.651803585,1.306615992,1.243702828
51706,0.255372581,0.646087028,-0.027453571
51710,-1.124930577,0.665818245,0.6557316
51715,-0.15539968,-0.757890177,-0.466995317
51719,-2.660067698,0.016058961,-0.397011706
51720,0.359227919,0.059790624,0.059176104
51725,0.022686873,0.358331374,0.176504866
51726,0.868314013,-0.361180918,-0.183412855
51727,0.693216988,-0.038938827,-1.170086219
51728,-1.915510057,0.695932722,-0.063471492
51729,-1.555075067,-1.008950156,-1.789435077
51733,0.867572509,0.911885147,1.113999103
51734,0.219254455,0.54458653,0.708952343
51735,-1.30759356,0.334904519,0.427948923
51738,0.52490419,0.275871479,-0.007985898
51741,0.481703303,-1.307984336,-1.557418979
51742,-1.863927117,1.170425005,0.612667287
51744,-0.475179445,0.653551658,0.603106747
51747,-0.390590875,0.861488163,0.668275588
51751,-0.126664581,-1.552483405,-1.233383423
51752,0.973971073,2.252682448,1.865317217
51754,-1.505123631,1.248368396,2.083840956
51755,-0.057497238,1.630801997,1.178930095
51759,0.230431781,-1.163221793,-0.448576973
51760,0.611914383,0.250250085,-0.191684199
51761,-0.674703843,0.2537157,-0.701567761
51762,-1.252869758,-2.173750625,-1.468278255
51763,0.063779823,1.706911137,1.108004579
51765,0.172507969,0.524853535,0.393999617
51768,0.772136039,-0.770358057,-0.541383922
51773,-0.46844881,0.187913701,0.020795662
51776,-0.355990478,0.48448268,-0.320387068
51778,-0.720246956,0.973046581,0.129629464
51780,-0.346298862,-1.178415325,-1.251033102
51802,-0.189680861,-0.013728843,-0.103475243
51804,0.527687073,-1.200416201,-1.511541057
51807,-1.947183066,0.02108141,0.01476902
51808,3.602007172,-1.225562732,-1.194365089
51809,-0.52434402,-1.396473156,-1.258671108
51816,-1.407539608,1.29928585,-0.208670333
53336,-1.345664289,1.111574949,1.251063777
53339,0.678335096,-0.74849482,0.035242009
53340,0.635280545,-0.138403403,-0.413999986
53343,1.396749259,-1.008465015,-0.599259076
53346,-0.691305519,0.66875605,0.763613097
53347,-0.121690974,-0.945498472,-1.102555244
53349,0.132094873,-0.507719011,-0.379622615
53353,-0.730575098,0.086700744,-0.032292094
53354,-1.13772823,-0.002202037,0.572923035
53358,-0.416827103,0.656295605,0.453427323
53371,0.619289613,0.170197365,0.250785369
53373,-0.876836699,0.430446374,0.076929625
53405,-0.674490759,0.689470028,1.223575575
53407,1.204012339,-1.23959436,-1.255527294
53615,0.337422982,0.639476406,0.996002324
53616,0.541405426,1.737936454,1.525635373
53630,1.661568134,-0.730933722,-0.37003798
53632,-0.2294231,0.178802428,0.197727538
53635,0.709148399,-1.688968153,-1.727935705
53637,0.42884788,0.876144796,0.957204463
53820,1.085255026,-1.55011238,-2.101952773
53827,0.235102449,0.320495918,0.002900318
53828,0.388578189,-0.073049741,0.223454915
53829,-0.256682177,-0.844342502,-1.072868203
53831,-1.59189006,-0.035068598,-0.439343108
53832,0.274151796,-0.300813984,0.048480866
53833,0.153991878,0.376548909,0.187382543
53834,1.406431087,-0.931237169,-0.753952065
53836,0.024101909,0.110735114,0.977275115
53838,-0.422720075,0.813748386,1.437513519
53904,1.242001821,-1.766626466,-0.560071633
53905,-1.285851115,0.543373909,-0.416919989
53916,-2.080372847,1.091469089,1.318537642
53917,0.154943794,0.772606463,0.388936023
53918,-0.953033359,0.886489633,0.336349151
53919,-0.472568301,-0.877412447,-0.525862125
53938,-0.616756682,-1.304567998,-1.623536884
53940,1.073463534,-0.603093153,-0.437498096
53942,0.126935526,-1.438910571,-0.365309682
53944,1.244425411,0.833769769,0.351017442
54014,0.680549202,1.062194363,0.63298835
54020,0.234261667,0.650460389,0.31449593
54033,-0.099287939,1.048478801,1.340716417
54039,-0.555967589,-0.811734694,-0.503324826
54059,1.194826722,-0.38772281,0.291155932
54069,0.155540692,1.631319352,1.141631359
54084,0.010061619,1.194140772,1.134996214
54093,-0.407081881,-0.254339834,0.075088151
54097,0.298916566,-0.487423929,-0.357936062
54101,-0.180431465,-0.594056326,-1.056629668
54102,0.33714612,-0.556077634,-0.506172605
54107,0.498687067,-0.897749126,-0.292097483
54108,0.891600864,-0.48435685,-0.731845005
54148,-1.10106712,-0.090357829,-0.638986735
54149,-0.253904761,0.307210268,0.715867239
54165,0.107500375,0.469678521,1.085454918
54187,-0.274415931,1.307418103,0.991970917
54206,0.635637165,0.531854475,-0.310054032
54207,0.197175948,1.535655033,1.311350304
54209,0.39704529,0.326024907,0.52874144
54210,0.945242995,-0.262203687,0.292904904
54221,-0.509385365,-0.044108229,-0.07750299
54332,-0.106124787,-0.320519813,-0.080808166
54346,2.865637779,1.517362791,1.450848718
54360,0.658342489,-1.29144594,-1.403489073
54361,-1.425488624,-0.158800286,0.0970355
54363,-0.223594059,-0.330125185,-0.300027761
54386,1.005471992,1.381848946,0.889606258
54407,0.850550271,0.412588134,-0.031671719
54414,0.589797097,-0.205334354,-0.254712966
54429,1.817423534,-0.348014052,-0.54768162
54431,0.146403422,0.65901996,0.38333791
54432,0.192261897,1.570053811,1.387130843
54433,0.145383391,1.427916267,1.70032062
54434,-0.304751762,1.208461215,0.672157589
54442,0.461961998,1.062657574,0.827896298
54443,-0.304090636,-0.311831089,-0.130167571
54453,-0.454553801,1.533236666,1.999177081
54456,-0.966570628,1.033862478,1.213596827
54457,0.730373629,-0.424617288,-0.561403764
54458,-0.614469812,0.533168342,0.913876277
54461,1.441222642,-2.636659484,-2.417788378
54462,-0.093691131,0.951230406,0.67682393
54463,-0.319315032,0.847859242,0.343601637
54464,0.200637614,-0.923893371,-1.161066188
54465,-0.602132334,0.220710565,0.009064328
54466,-0.120195849,0.319575512,0.554613402
54467,0.68321525,0.047733647,0.386452638
54468,0.326956786,-1.378648588,-0.203046862
54469,0.351041849,-0.05896973,0.465687744
54470,0.270366399,0.046569322,0.628071864
54471,-0.446397309,-1.061269671,-1.047600048
54472,0.691308476,-0.365271092,-0.560799869
54474,-0.734962778,0.23667003,0.002178835
54475,-0.954270456,-1.636701609,-1.880043471
54476,0.815660785,-3.734415498,-3.34964636
54477,0.351154712,-0.732807799,-0.797727292
54478,-0.467736219,0.642984633,0.782747164
54482,-0.352561292,-0.254853371,-0.354924185
54487,-0.170558101,0.008723412,0.280786675
54491,-0.519326356,0.914874914,0.555720287
54494,0.029365094,-0.24022133,-0.678188429
54495,-0.00245084,1.245731301,1.213422881
54496,-0.279835502,0.285134423,0.706329407
54497,0.935651698,0.227610331,0.039394593
54498,1.021072941,-1.437330072,-0.946828832
54499,-0.144890877,0.738908104,-0.010994212
54502,5.500720902,-3.99856264,-2.895336629
54503,-0.432429598,-1.644644104,-1.408658957
54504,-0.925911554,1.562313883,1.877362881
54505,-0.584387423,0.98753662,1.21779294
54507,-0.973926337,0.053715849,-0.107715497
54509,4.234005659,-2.866664981,-3.147067263
54510,-1.460776383,0.485581907,0.1907323
54512,-0.694613408,-0.045948545,0.377597353
54514,-0.048724784,0.242814803,0.476332405
54516,1.559850298,-0.408508937,0.13231771
54517,0.237967542,1.326433105,1.110570484
54518,0.323035177,0.67195909,1.087538349
54520,-0.900271798,1.559743308,1.541802395
54521,-0.277887893,0.789135286,0.977518239
54529,0.725637501,-0.351647912,0.294455326
54531,1.385015004,0.955286437,0.50381168
54532,2.580828947,1.743767216,0.750976299
54534,-0.19881065,0.347489679,0.791762735
54535,-1.287292247,0.508349405,0.722925708
54536,-2.26245994,1.604771942,0.796453121
54537,1.085526371,-0.411188048,0.408900906
54538,-1.617012908,1.024541022,0.519299728
54539,-0.052435841,0.081389821,0.268844971
54540,-0.10035511,1.020316979,0.466528349
54541,0.014933887,-0.156067331,0.077142431
54542,-0.819446262,0.883408795,0.255108227
54545,2.176359902,-2.873798531,-2.69364589
54546,0.555053758,-0.947677957,-0.388402891
54550,1.490623864,0.924158,0.613433028
54551,1.139524872,-2.341390179,-2.490197621
54552,-0.602077716,-1.705648747,-2.041049856
54554,-0.159148902,-0.493822145,-1.261837379
54555,-0.584748123,-1.734424954,-2.459241181
54556,-0.394763691,0.224792808,0.386747898
54557,0.36678848,0.105657558,0.573572539
54558,0.478128626,0.2566349,0.207703643
54566,-0.463120384,0.527012009,0.231886859
54567,0.815768941,-0.688911661,-1.166832985
54578,0.505662562,0.0200509,-0.255233631
54581,0.38346514,0.232272311,-1.16373302
54583,0.928571393,1.226888999,1.572832552
54585,-0.333589765,0.653763218,0.569302791
54586,-1.025028682,0.996029286,1.643482109
54596,0.045333424,0.823507543,1.344990275
54602,-0.836920563,-0.106642447,-0.54199254
54606,0.051304808,-0.460100421,-0.191996089
54617,0.559400925,-0.713634647,-1.603794279
54619,3.53124864,-2.716884321,-2.021335635
54621,0.007325261,-1.321072062,-0.85155592
54622,0.318455301,-0.399552806,-0.031281318
54623,-0.00764775,-0.488511112,-0.001488359
54625,0.188011853,0.442600186,0.729216556
54626,-0.815479221,2.423626155,1.388594809
54629,-0.285321988,1.433373828,0.849895228
54662,-0.093191906,1.023559837,0.762635872
54663,-1.045597097,-0.790429437,-0.209062119
54664,-1.086548656,1.303913489,1.506762248
54665,-1.854341102,0.546853491,1.320781078
54674,1.785243834,-3.483431343,-2.991507374
54675,0.076043925,0.392888715,0.771624945
54676,-0.449474331,0.1347996,-0.171289789
54677,0.072784539,0.837710809,0.926090212
54680,1.265936377,-0.253026377,-1.016109294
54681,-1.402492379,0.583548572,-0.596229584
54682,-1.042530391,-0.047767007,-0.038470872
54700,-1.293222139,0.054573477,-0.462797276
54704,-0.101661921,-0.944399767,-0.820929571
54708,-0.457206166,-2.111086975,-2.340997325
54714,-0.517645184,-0.411686182,-0.598981194
54716,1.547092839,-1.567789644,-0.605871886
54718,-0.747016504,1.311143932,0.891751093
54726,0.364802809,0.410269516,0.084805578
54732,-0.297531596,0.130195592,0.285028769
54733,0.345407935,-0.0884428,-0.460252902
54734,1.105020059,0.06481661,0.119435166
54737,-1.009374044,0.809840382,0.630046223
54739,0.16089685,-0.080973771,-0.088979089
54741,0.898065619,-0.961649356,-1.200674034
54742,3.996021374,-2.10542542,-1.802979348
54744,-0.733510617,0.800671806,1.555627498
54748,-0.533605407,0.80177247,1.064051061
54752,1.815477248,-1.822796805,-1.756746102
54756,-0.212077612,1.16397618,0.9872579
54758,0.053697003,0.910578032,0.210048846
54762,-0.770804274,0.211040693,-0.199631759
54764,-0.240209881,-0.567717573,-0.630017555
54765,0.317232385,-1.434487219,-2.132896575
54766,-0.591704048,-0.84282569,-1.823985648
54768,0.300684791,-0.257180128,-0.326879114
54769,-0.04308538,0.002325447,-0.572992833
54776,1.698684091,0.528480452,0.273158551
54778,1.116616943,-0.164219198,-0.335051436
54780,-0.194542233,0.242998551,0.136520597
54784,-1.589523009,0.261783231,-0.031288099
54788,0.255372581,1.101668877,0.986757408
54790,0.151998533,0.203619416,-0.062296875
54795,0.551255077,0.797915907,0.865104372
54796,1.187157931,-0.546344599,0.122840646
54797,0.960467187,0.026017091,-0.09205804
54798,-1.179720766,0.942523808,1.11916634
54799,0.076222006,0.00136089,-0.038963353
54800,-0.070271478,1.718171061,0.864359717
54801,0.071127825,0.700616855,0.451072079
54802,-0.656383004,-0.100117089,-0.319150704
54805,-0.131367163,0.019056566,2.230228125
54806,0.212511808,0.470872962,0.319958973
54807,0.780064398,0.550360302,1.543209435
54808,0.721588523,1.037282332,1.180504331
54809,-1.316588291,0.197344337,0.880252872
54810,-1.173561897,1.268517837,1.776939741
54811,-0.979274124,0.63593081,1.387028367
54812,3.460833041,-2.739978264,-2.50922229
54813,-0.448755592,1.318895851,2.108254284
54814,1.420046101,-0.113930152,-0.296330995
54815,0.372156318,-0.445365756,-1.112117816
54820,0.987477697,1.672533598,0.381170072
54822,-0.171676594,0.586416338,0.865864798
54823,1.742099047,-1.022420654,-1.214111681
54825,-0.050794916,1.737025098,1.587067258
54826,-0.073227261,0.611116053,0.726940531
54827,0.690861782,-0.528573593,-0.784383384
54828,-0.284270352,0.791074342,0.359612137
54829,-0.193226192,-2.730969497,-2.831390914
54830,0.72764939,-1.121876936,-0.957517856
54831,0.744085015,-0.504194571,-0.229823085
54832,0.352202452,0.473747189,0.521253449
54834,1.759235698,2.519088593,1.42853477
54836,0.562154121,-0.482415914,-0.67143715
54838,3.933317877,-3.853868219,-3.324504377
54839,-0.467347438,1.473493105,1.359587216
54840,0.83775443,-0.204841047,-0.620760576
54841,0.314889917,-0.297454944,-0.128086515
54842,-0.357818895,1.678924928,0.691610215
54843,0.759225537,-0.619684227,-1.578014367
54845,0.558183538,0.021543983,0.115957596
54847,1.213485606,0.128996037,-0.815868993
54848,1.53241703,-1.14699153,-0.629692869
54849,-1.312858119,1.137415592,1.521730445
54850,-1.687113005,1.024803371,1.061389406
54851,0.284528628,0.607001279,0.017761158
54852,-0.000412007,-1.361650629,-0.884270015
54856,-0.487692519,0.106831552,0.121010447
54857,3.370091442,-3.193236871,-2.78762126
54858,-1.258458508,1.251733867,0.83106216
54859,-1.231939117,1.096668428,1.078184751
54860,-0.556580645,-0.733915941,-0.552225567
54861,0.436122749,-0.917992176,-0.003713769
54862,0.907730485,0.519122294,-0.498983476
54865,0.178635911,0.944747036,0.400303721
54866,-0.49565436,0.892456514,1.372138872
54867,0.73274133,1.15712214,0.312676046
54868,0.159084893,-0.6887897,-0.914056702
54870,0.141385507,-1.477973431,-2.032375952
54872,0.213224191,0.808679188,0.585504351
54873,-0.484256033,-1.785367516,-1.11536289
54874,0.626268248,-0.947537534,-1.569362456
54875,1.109190173,-0.012490416,-0.787793593
54876,1.374393372,-0.805914294,0.209136718
54877,0.342798326,-0.796587075,-0.32903185
54878,0.893382401,-0.550199734,-0.69653191
54879,-1.335350282,0.299233019,0.010114283
54880,-0.19552232,-0.624572791,0.397443693
54881,0.662400385,1.017901446,0.265692937
54883,-0.231512627,-1.407700185,-2.116020201
54884,2.153322667,0.658077952,0.781715845
54885,-1.306284691,0.037736889,-0.063475124
54886,0.500195832,-3.029152382,-2.792491224
54887,-1.281844097,0.13656252,0.069844665
54888,0.309949204,-0.895693523,-0.471097119
54890,0.726166431,0.365842285,-0.026095964
54892,1.292734116,0.586001404,0.304988035
54893,1.365640518,-1.249886409,-1.029429507
54894,0.70979143,-0.58589271,-0.698442298
54896,0.703313801,1.152885232,0.783776492
54898,2.021734329,0.996455825,0.701892567
54899,0.908879419,0.139423512,0.043991092
54900,0.04684918,-0.091354592,0.476020368
54901,4.951664547,-3.545914071,-3.740998021
54902,0.506153012,-4.308954605,-4.328629465
54903,1.684800014,-0.849160834,-0.503175082
54904,0.838091287,0.099972562,0.218577585
54906,-0.749864165,0.293680203,0.264137563
54908,-0.861535374,-0.396900702,-0.803165163
54914,1.176387062,-0.70327558,-0.571237386
54915,0.596708122,0.279163762,-0.775428551
54916,0.701940333,1.744307431,1.710192016
54918,-1.160304814,0.601647888,1.209962069
54919,3.90977493,-1.71554444,-1.184852712
54920,0.875515329,-2.029253265,-2.697716263
54925,-0.550922535,1.223634835,2.057329815
54926,4.726655322,-3.749144931,-3.099232903
54927,0.071127825,-0.850446992,-0.738078036
54928,2.084040567,-0.620594957,-0.349436791
54929,-1.611720783,0.182265527,1.500105319
54930,0.835499343,-0.926814272,-0.688221412
54931,-0.134637742,0.387701315,-0.0970193
54932,0.722149959,-0.200082843,-0.298592507
54933,-1.896859258,1.159352798,1.868844362
54934,1.887073248,-0.264262011,-0.513351081
54935,0.641801704,-0.222979718,-0.296123994
54936,2.144985003,-0.241494153,-0.079148791
54937,1.322980053,-0.030126215,0.257432458
54938,-0.619999423,0.216922729,0.381249439
54939,-2.24174965,-0.034015688,0.550810088
54940,-1.057087264,-0.289462633,0.414051731
54941,-1.881792457,-1.011678055,-1.198933205
54942,1.100724809,-1.42152322,-1.36871447
54943,-0.692319075,0.288115677,0.132786522
54946,1.313405109,-0.489951145,-0.665278491
